"","user_name","raw_timestamp_part_1","raw_timestamp_part_2","cvtd_timestamp","new_window","num_window","roll_belt","pitch_belt","yaw_belt","total_accel_belt","kurtosis_roll_belt","kurtosis_picth_belt","kurtosis_yaw_belt","skewness_roll_belt","skewness_roll_belt.1","skewness_yaw_belt","max_roll_belt","max_picth_belt","max_yaw_belt","min_roll_belt","min_pitch_belt","min_yaw_belt","amplitude_roll_belt","amplitude_pitch_belt","amplitude_yaw_belt","var_total_accel_belt","avg_roll_belt","stddev_roll_belt","var_roll_belt","avg_pitch_belt","stddev_pitch_belt","var_pitch_belt","avg_yaw_belt","stddev_yaw_belt","var_yaw_belt","gyros_belt_x","gyros_belt_y","gyros_belt_z","accel_belt_x","accel_belt_y","accel_belt_z","magnet_belt_x","magnet_belt_y","magnet_belt_z","roll_arm","pitch_arm","yaw_arm","total_accel_arm","var_accel_arm","avg_roll_arm","stddev_roll_arm","var_roll_arm","avg_pitch_arm","stddev_pitch_arm","var_pitch_arm","avg_yaw_arm","stddev_yaw_arm","var_yaw_arm","gyros_arm_x","gyros_arm_y","gyros_arm_z","accel_arm_x","accel_arm_y","accel_arm_z","magnet_arm_x","magnet_arm_y","magnet_arm_z","kurtosis_roll_arm","kurtosis_picth_arm","kurtosis_yaw_arm","skewness_roll_arm","skewness_pitch_arm","skewness_yaw_arm","max_roll_arm","max_picth_arm","max_yaw_arm","min_roll_arm","min_pitch_arm","min_yaw_arm","amplitude_roll_arm","amplitude_pitch_arm","amplitude_yaw_arm","roll_dumbbell","pitch_dumbbell","yaw_dumbbell","kurtosis_roll_dumbbell","kurtosis_picth_dumbbell","kurtosis_yaw_dumbbell","skewness_roll_dumbbell","skewness_pitch_dumbbell","skewness_yaw_dumbbell","max_roll_dumbbell","max_picth_dumbbell","max_yaw_dumbbell","min_roll_dumbbell","min_pitch_dumbbell","min_yaw_dumbbell","amplitude_roll_dumbbell","amplitude_pitch_dumbbell","amplitude_yaw_dumbbell","total_accel_dumbbell","var_accel_dumbbell","avg_roll_dumbbell","stddev_roll_dumbbell","var_roll_dumbbell","avg_pitch_dumbbell","stddev_pitch_dumbbell","var_pitch_dumbbell","avg_yaw_dumbbell","stddev_yaw_dumbbell","var_yaw_dumbbell","gyros_dumbbell_x","gyros_dumbbell_y","gyros_dumbbell_z","accel_dumbbell_x","accel_dumbbell_y","accel_dumbbell_z","magnet_dumbbell_x","magnet_dumbbell_y","magnet_dumbbell_z","roll_forearm","pitch_forearm","yaw_forearm","kurtosis_roll_forearm","kurtosis_picth_forearm","kurtosis_yaw_forearm","skewness_roll_forearm","skewness_pitch_forearm","skewness_yaw_forearm","max_roll_forearm","max_picth_forearm","max_yaw_forearm","min_roll_forearm","min_pitch_forearm","min_yaw_forearm","amplitude_roll_forearm","amplitude_pitch_forearm","amplitude_yaw_forearm","total_accel_forearm","var_accel_forearm","avg_roll_forearm","stddev_roll_forearm","var_roll_forearm","avg_pitch_forearm","stddev_pitch_forearm","var_pitch_forearm","avg_yaw_forearm","stddev_yaw_forearm","var_yaw_forearm","gyros_forearm_x","gyros_forearm_y","gyros_forearm_z","accel_forearm_x","accel_forearm_y","accel_forearm_z","magnet_forearm_x","magnet_forearm_y","magnet_forearm_z","classe"
"3291","jeremy",1322673043,414717,"30/11/2011 17:10","no",408,0.57,4.42,-88,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,0,0,-13,1,48,48,634,-290,0,0,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,-0.05,0.03,-286,161,-183,-415,424,415,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,56.56901392,-50.53660238,-76.37172293,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.13,-0.38,-140,155,-200,-528,328,56,53.1,-46,159,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.02,229,107,-197,118,557,657,"A"
"3292","jeremy",1322673043,458697,"30/11/2011 17:10","no",408,0.57,4.37,-87.9,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.02,0,-12,-1,47,44,639,-292,0,0,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,-0.02,0,-278,158,-182,-406,422,421,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,55.87028338,-50.67510137,-76.88491295,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.13,-0.36,-141,154,-202,-520,328,55,53.1,-45.9,159,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,-0.02,0,230,106,-198,121,558,655,"A"
"3293","jeremy",1322673043,480940,"30/11/2011 17:10","no",408,0.56,4.32,-87.9,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0,0,-12,-1,47,45,640,-297,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.02,-0.05,-270,157,-180,-410,426,406,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,55.95186897,-51.17293844,-76.38736565,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.14,-0.34,-143,155,-202,-519,331,52,53.1,-45.9,159,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,-0.03,0.02,231,108,-198,119,563,656,"A"
"3294","jeremy",1322673043,480991,"30/11/2011 17:10","no",408,0.55,4.3,-88,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-13,4,50,40,633,-305,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.02,-0.1,-265,156,-184,-410,422,402,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,55.70364507,-51.70795178,-76.15183922,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.14,-0.36,-144,154,-201,-519,331,49,53.1,-45.9,159,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,-0.02,0.03,226,109,-200,115,557,658,"A"
"3295","jeremy",1322673043,534637,"30/11/2011 17:10","no",408,0.57,4.39,-88,4,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0,-0.03,-11,7,39,44,636,-292,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0.02,-0.11,-275,154,-182,-414,427,410,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,54.94635334,-50.912623,-77.51005906,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.16,-0.43,-140,150,-201,-518,330,49,53.2,-45.8,160,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.02,229,111,-201,118,560,657,"A"
"3296","jeremy",1322673043,694666,"30/11/2011 17:10","no",408,0.51,4.63,-88,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,-0.02,-14,-3,47,50,634,-302,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,-0.05,0,-277,158,-179,-408,424,405,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,57.88735064,-49.96529072,-75.65273092,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.14,-0.33,-141,161,-202,-519,329,51,53.1,-45.7,159,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.07,226,108,-199,122,558,670,"A"
"3297","jeremy",1322673043,702676,"30/11/2011 17:10","no",408,0.49,4.75,-88,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,0,0,-14,-2,46,45,635,-290,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,-0.06,0.02,-278,156,-177,-412,421,411,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,56.99829342,-50.20091228,-76.26614446,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.37,0.14,-0.3,-140,157,-201,-522,330,57,53,-45.7,159,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.05,228,106,-199,121,562,662,"A"
"3298","jeremy",1322673043,742728,"30/11/2011 17:10","no",408,0.47,4.94,-88,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,0,-0.03,-14,3,43,50,635,-303,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.05,0.03,-276,157,-180,-408,424,406,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,54.09984948,-51.28176747,-77.94589762,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.16,-0.31,-141,148,-202,-522,331,62,53,-45.7,160,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0,0,228,109,-198,122,560,655,"A"
"3299","jeremy",1322673043,790654,"30/11/2011 17:10","no",408,0.38,5.29,-88,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0,0,-17,1,47,46,633,-299,0,0,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.02,-0.05,-276,160,-184,-418,416,410,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,55.72730449,-50.91022011,-76.81348133,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.16,-0.36,-141,153,-201,-518,338,65,53,-45.6,160,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.05,229,110,-200,118,559,663,"A"
"3300","jeremy",1322673043,826630,"30/11/2011 17:10","no",408,0.38,5.37,-88,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0,0,-19,4,47,50,638,-303,0,0,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,0.02,-0.07,-276,160,-186,-409,423,402,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,56.60259027,-50.60389287,-76.28421196,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.16,-0.34,-141,156,-201,-517,330,51,52.9,-45.6,160,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,-0.05,231,108,-200,124,558,668,"A"
"3301","jeremy",1322673043,858689,"30/11/2011 17:10","no",408,0.39,5.44,-88,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0,0,-22,4,45,49,637,-300,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.02,-0.03,-276,160,-181,-415,425,408,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,56.45189921,-50.47244631,-76.5321257,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.16,-0.34,-141,156,-202,-529,326,48,52.9,-45.5,160,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.03,-0.02,232,105,-197,120,559,660,"A"
"3302","jeremy",1322673043,878742,"30/11/2011 17:10","no",408,0.38,5.51,-88,6,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.02,-25,1,48,50,631,-301,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,-0.03,0.1,-271,158,-180,-410,420,405,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1616234,-50.57379417,-76.70845423,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.16,-0.36,-141,155,-202,-520,334,54,53,-45.5,160,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0,0.05,227,105,-197,120,561,664,"A"
"3303","jeremy",1322673043,918643,"30/11/2011 17:10","no",408,0.39,5.37,-88.1,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,0,0,-20,3,49,48,636,-306,0,0,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.03,0.13,-280,159,-182,-416,424,402,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,56.1616234,-50.57379417,-76.70845423,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.14,-0.34,-141,155,-202,-524,337,62,53.1,-45.5,160,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,0,225,117,-202,121,560,661,"A"
"3304","jeremy",1322673043,970689,"30/11/2011 17:10","no",408,0.38,5.07,-88.1,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.08,0,0,-14,0,45,48,633,-299,0,0,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.05,0.05,-0.05,-275,161,-184,-410,432,401,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,54.90039185,-50.47283503,-77.92436963,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.16,-0.34,-139,150,-202,-513,332,54,52.9,-45.4,160,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.1,225,108,-202,120,569,658,"A"
"3305","jeremy",1322673043,986626,"30/11/2011 17:10","no",408,0.38,4.97,-88.1,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,0,0,-12,3,46,49,635,-301,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,0.03,-0.13,-274,158,-185,-410,427,403,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,54.09984948,-51.28176747,-77.94589762,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.16,-0.36,-141,148,-202,-518,341,61,52.8,-45.4,160,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.07,227,106,-199,118,559,661,"A"
"3306","jeremy",1322673043,986656,"30/11/2011 17:10","no",408,0.39,4.9,-88.1,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0,0,-12,6,44,49,632,-286,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,0.05,-0.16,-275,156,-185,-409,426,406,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,55.53800841,-50.70951619,-77.1540424,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.16,-0.38,-140,152,-201,-516,332,63,52.8,-45.4,160,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.03,-0.02,228,103,-198,116,560,657,"A"
"3307","jeremy",1322673044,58654,"30/11/2011 17:10","no",409,0.39,4.81,-88.1,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0,0,-13,-2,48,46,643,-301,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,-0.02,0,-272,156,-184,-409,422,402,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,55.5321446,-50.34157052,-77.4710798,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.18,-0.39,-140,153,-203,-517,339,66,53.1,-45.3,160,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,0.07,230,112,-203,123,559,660,"A"
"3308","jeremy",1322673044,238684,"30/11/2011 17:10","no",409,0.44,4.95,-88.1,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,0,0,-19,7,43,51,634,-304,0,0,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0,-0.02,-277,160,-182,-413,420,400,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,59.19044107,-50.25957206,-74.20072245,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.08,-0.34,-139,161,-195,-516,329,53,53.1,-45.3,159,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.02,-0.07,232,106,-198,125,557,658,"A"
"3309","jeremy",1322673044,250661,"30/11/2011 17:10","no",409,0.47,5.01,-88.1,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,0,0,-15,4,42,48,635,-304,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.03,-0.07,-274,158,-181,-408,426,402,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,58.65529387,-50.6061852,-74.40265574,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.1,-0.31,-141,161,-197,-521,331,52,53.1,-45.3,159,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0,-0.03,230,108,-200,118,552,667,"A"
"3310","jeremy",1322673044,250708,"30/11/2011 17:10","no",409,0.45,5.07,-88.1,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,0,-0.03,-14,6,42,48,642,-301,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.03,-0.11,-273,159,-184,-405,430,403,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,55.32864495,-51.31393884,-76.82618205,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.13,-0.31,-142,152,-201,-516,344,45,53.1,-45.3,159,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0,-0.03,229,109,-200,122,556,654,"A"
"3311","jeremy",1322673044,258633,"30/11/2011 17:10","no",409,0.43,5.14,-88.1,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,-0.02,-0.05,-13,3,44,42,640,-295,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0.02,-0.13,-271,157,-186,-411,423,417,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,51.12433081,-52.32198311,-79.63498777,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.32,0.16,-0.38,-144,141,-206,-517,326,49,53.1,-45.3,159,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0,-0.03,230,108,-200,122,563,653,"A"
"3312","jeremy",1322673044,258669,"30/11/2011 17:10","no",409,0.38,5.19,-88.2,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06,-0.02,-0.05,-16,1,48,50,635,-289,0,0,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.03,0,-0.11,-275,158,-189,-410,426,407,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,50.44949406,-52.43245556,-80.11298771,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.16,-0.46,-145,140,-208,-518,338,55,53.1,-45.3,159,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0,-0.03,230,108,-198,123,552,667,"A"
"3313","jeremy",1322673044,272770,"30/11/2011 17:10","no",409,0.34,5.23,-88.2,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05,-0.02,-0.03,-20,-1,50,47,636,-299,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.02,-0.07,-275,155,-182,-409,428,407,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,51.69048723,-50.50190266,-80.70937323,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.14,-0.51,-140,143,-209,-519,331,50,53.1,-45.3,159,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.02,230,106,-196,121,558,657,"A"
"3314","jeremy",1322673044,306949,"30/11/2011 17:10","no",409,0.35,5.23,-88.2,6,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0,0.02,-23,-1,52,42,638,-296,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,-0.08,0.1,-272,154,-180,-406,433,405,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,57.60522004,-49.19191258,-76.55912386,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.13,-0.49,-137,158,-201,-521,335,57,53.2,-45.3,159,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,0.03,0.03,230,105,-196,126,557,651,"A"
"3315","jeremy",1322673044,362658,"30/11/2011 17:10","no",409,0.41,4.88,-88.2,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.13,0,0,-16,4,48,41,632,-302,0,0,0,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.08,0.1,-277,159,-182,-413,423,393,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,58.17054147,-51.37346517,-74.19419299,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.13,-0.34,-144,161,-198,-519,341,63,53.4,-45.2,160,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.03,-0.02,0.08,230,111,-197,119,556,654,"A"
"3316","jeremy",1322673044,409615,"30/11/2011 17:10","no",409,0.38,4.14,-88.2,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,0,-0.02,-12,-1,46,35,636,-299,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.06,0,-0.03,-274,156,-186,-411,424,401,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,54.29462954,-51.48314609,-77.60131061,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,0.14,-0.38,-142,149,-202,-521,328,60,53.4,-45,160,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,-0.02,-0.08,224,115,-202,124,555,654,"A"
"3317","jeremy",1322673044,470719,"30/11/2011 17:10","no",409,0.4,3.98,-88.2,5,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.02,0.02,0.02,-14,4,45,40,643,-297,0,0,0,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1,-0.08,0.07,-273,160,-185,-412,430,397,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,55.87028338,-50.67510137,-76.88491295,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,0.14,-0.38,-141,154,-202,-515,336,54,53.1,-45,160,"","","","","","",NA,NA,"",NA,NA,"",NA,NA,"",33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-0.11,233,109,-201,120,560,656,"A"
